Timestamp,Image,Model_Source,Evidence_Type,Confidence_Score,Confidence_Text,Visualized,Coords
2026-01-16T22:31:02.242587,scene_9,Custom_Model,Gun,0.0013249662006273866,0.13%,NO,"[1976, 311, 2816, 1132]"
2026-01-16T22:31:02.242589,scene_9,Custom_Model,Gun,0.0013014092110097408,0.13%,NO,"[532, 389, 1608, 885]"
2026-01-16T22:31:02.242592,scene_9,Custom_Model,Gun,0.001298957853578031,0.13%,NO,"[1640, 235, 2040, 543]"
2026-01-16T22:31:02.242594,scene_9,Custom_Model,Gun,0.0012971546966582537,0.13%,NO,"[0, 0, 992, 923]"
2026-01-16T22:31:02.242597,scene_9,Custom_Model,Gun,0.0012970571406185627,0.13%,NO,"[842, 18, 2804, 751]"
2026-01-16T22:31:02.242599,scene_9,Custom_Model,Gun,0.0012863721931353211,0.13%,NO,"[0, 539, 48, 812]"
2026-01-16T22:31:02.242602,scene_9,Custom_Model,Gun,0.0012812877539545298,0.13%,NO,"[9, 721, 66, 766]"
2026-01-16T22:31:02.242605,scene_9,Custom_Model,Gun,0.0012670524884015322,0.13%,NO,"[25, 0, 1309, 519]"
2026-01-16T22:31:02.242607,scene_9,Custom_Model,Gun,0.0012400534469634295,0.12%,NO,"[1236, 228, 2539, 742]"
2026-01-16T22:31:02.242610,scene_9,Custom_Model,Gun,0.0012288779253140092,0.12%,NO,"[286, 474, 618, 743]"
2026-01-16T22:31:02.242613,scene_9,Custom_Model,Gun,0.0012216920731589198,0.12%,NO,"[722, 1198, 834, 1356]"
2026-01-16T22:31:02.242615,scene_9,Custom_Model,Gun,0.0011743501527234912,0.12%,NO,"[1962, 381, 2528, 691]"
2026-01-16T22:31:02.242617,scene_9,Custom_Model,Gun,0.001173878088593483,0.12%,NO,"[0, 843, 124, 1208]"
2026-01-16T22:31:02.242620,scene_9,Custom_Model,Gun,0.0011716377921402454,0.12%,NO,"[0, 890, 99, 1085]"
2026-01-16T22:31:02.242623,scene_9,Custom_Model,Gun,0.001171204261481762,0.12%,NO,"[0, 764, 373, 1348]"
2026-01-16T22:31:02.242625,scene_9,Custom_Model,Gun,0.00113784393761307,0.11%,NO,"[255, 0, 2737, 492]"
2026-01-16T22:31:02.242628,scene_9,Custom_Model,Gun,0.001136368722654879,0.11%,NO,"[689, 823, 879, 942]"
2026-01-16T22:31:02.242630,scene_9,Custom_Model,Gun,0.0011175264371559024,0.11%,NO,"[1146, 251, 2059, 548]"
2026-01-16T22:31:02.242634,scene_9,Custom_Model,Gun,0.001116340747103095,0.11%,NO,"[319, 882, 373, 928]"
2026-01-16T22:31:02.242636,scene_9,Custom_Model,Blood Stain,0.0011007619323208928,0.11%,NO,"[713, 860, 760, 906]"
2026-01-16T22:31:02.242639,scene_9,Custom_Model,Gun,0.001083536073565483,0.11%,NO,"[697, 1286, 796, 1358]"
2026-01-16T22:31:02.242641,scene_9,Custom_Model,Gun,0.0010571570601314306,0.11%,NO,"[525, 939, 610, 998]"
2026-01-16T22:31:02.242643,scene_9,Custom_Model,Gun,0.0010462033096700907,0.10%,NO,"[2115, 804, 2221, 849]"
2026-01-16T22:31:02.242646,scene_9,Custom_Model,Gun,0.0010327838826924562,0.10%,NO,"[198, 924, 396, 1052]"
2026-01-16T22:31:02.242648,scene_9,Custom_Model,Gun,0.0010243785800412297,0.10%,NO,"[507, 522, 657, 722]"
2026-01-16T22:31:02.242651,scene_9,Custom_Model,Gun,0.0010192837798967957,0.10%,NO,"[26, 683, 115, 765]"
2026-01-16T22:31:02.242653,scene_9,Custom_Model,Gun,0.0010062941582873464,0.10%,NO,"[1457, 742, 1554, 808]"
