Timestamp,Image,Model_Source,Evidence_Type,Confidence_Score,Confidence_Text,Visualized,Coords
2026-01-16T22:30:57.836805,scene_13,Custom_Model,Gun,0.0034451461397111416,0.34%,NO,"[0, 679, 147, 843]"
2026-01-16T22:30:57.836808,scene_13,Custom_Model,Gun,0.00344494148157537,0.34%,NO,"[774, 120, 1106, 298]"
2026-01-16T22:30:57.836811,scene_13,Custom_Model,Gun,0.0034339777193963528,0.34%,NO,"[841, 811, 878, 862]"
2026-01-16T22:30:57.836003,scene_13,Standard_Model,Cup,0.003431124845519662,0.34%,NO,"[272, 564, 306, 620]"
2026-01-16T22:30:57.836814,scene_13,Custom_Model,Gun,0.0033833973575383425,0.34%,NO,"[1167, 287, 1261, 346]"
2026-01-16T22:30:57.836817,scene_13,Custom_Model,Gun,0.0033756191842257977,0.34%,NO,"[147, 785, 285, 897]"
2026-01-16T22:30:57.836820,scene_13,Custom_Model,Gun,0.0033743970561772585,0.34%,NO,"[400, 372, 421, 394]"
2026-01-16T22:30:57.836824,scene_13,Custom_Model,Gun,0.00334000401198864,0.33%,NO,"[506, 224, 545, 263]"
2026-01-16T22:30:57.836827,scene_13,Custom_Model,Gun,0.0033215421717613935,0.33%,NO,"[171, 837, 265, 899]"
2026-01-16T22:30:57.836831,scene_13,Custom_Model,Gun,0.003309977240860462,0.33%,NO,"[911, 767, 1052, 866]"
2026-01-16T22:30:57.836834,scene_13,Custom_Model,Gun,0.003309737890958786,0.33%,NO,"[474, 736, 510, 759]"
2026-01-16T22:30:57.836007,scene_13,Standard_Model,Cup,0.0032818440813571215,0.33%,NO,"[575, 225, 636, 299]"
2026-01-16T22:30:57.836842,scene_13,Custom_Model,Gun,0.003278872463852167,0.33%,NO,"[0, 652, 225, 935]"
2026-01-16T22:30:57.836845,scene_13,Custom_Model,Gun,0.0032663685269653797,0.33%,NO,"[154, 187, 205, 317]"
2026-01-16T22:30:57.836849,scene_13,Custom_Model,Gun,0.003249921603128314,0.32%,NO,"[373, 720, 415, 753]"
2026-01-16T22:30:57.836010,scene_13,Standard_Model,Cup,0.003234058152884245,0.32%,NO,"[1192, 28, 1203, 49]"
2026-01-16T22:30:57.836853,scene_13,Custom_Model,Gun,0.0032209085766226053,0.32%,NO,"[304, 287, 342, 337]"
2026-01-16T22:30:57.836856,scene_13,Custom_Model,Gun,0.0032035382464528084,0.32%,NO,"[938, 30, 1187, 197]"
2026-01-16T22:30:57.836859,scene_13,Custom_Model,Gun,0.0031887509394437075,0.32%,NO,"[931, 882, 1235, 1024]"
2026-01-16T22:30:57.836862,scene_13,Custom_Model,Gun,0.003186340443789959,0.32%,NO,"[410, 990, 438, 1016]"
2026-01-16T22:30:57.836866,scene_13,Custom_Model,Gun,0.0031809424981474876,0.32%,NO,"[101, 571, 139, 633]"
2026-01-16T22:30:57.836869,scene_13,Custom_Model,Gun,0.0031661733519285917,0.32%,NO,"[551, 98, 595, 128]"
2026-01-16T22:30:57.836014,scene_13,Standard_Model,Person,0.0031591933220624924,0.32%,NO,"[938, 61, 1456, 180]"
2026-01-16T22:30:57.836872,scene_13,Custom_Model,Gun,0.0031591420993208885,0.32%,NO,"[241, 675, 270, 708]"
2026-01-16T22:30:57.836875,scene_13,Custom_Model,Gun,0.0031253595370799303,0.31%,NO,"[356, 719, 384, 741]"
2026-01-16T22:30:57.836018,scene_13,Standard_Model,Bottle,0.003122512949630618,0.31%,NO,"[262, 516, 287, 619]"
2026-01-16T22:30:57.836021,scene_13,Standard_Model,Scissors,0.00307752238586545,0.31%,NO,"[590, 415, 692, 461]"
2026-01-16T22:30:57.836879,scene_13,Custom_Model,Gun,0.003054540604352951,0.31%,NO,"[33, 156, 180, 257]"
2026-01-16T22:30:57.836887,scene_13,Custom_Model,Gun,0.003053614404052496,0.31%,NO,"[888, 826, 917, 857]"
2026-01-16T22:30:57.836025,scene_13,Standard_Model,Cup,0.0030335288029164076,0.30%,NO,"[350, 592, 375, 616]"
2026-01-16T22:30:57.836890,scene_13,Custom_Model,Gun,0.0030188821256160736,0.30%,NO,"[339, 733, 379, 765]"
2026-01-16T22:30:57.836893,scene_13,Custom_Model,Gun,0.0030090599320828915,0.30%,NO,"[510, 210, 565, 270]"
2026-01-16T22:30:57.836897,scene_13,Custom_Model,Gun,0.0029939545784145594,0.30%,NO,"[704, 201, 737, 220]"
2026-01-16T22:30:57.836900,scene_13,Custom_Model,Gun,0.0029888232238590717,0.30%,NO,"[656, 399, 690, 434]"
2026-01-16T22:30:57.836903,scene_13,Custom_Model,Gun,0.0029858227353543043,0.30%,NO,"[1176, 2, 1533, 290]"
2026-01-16T22:30:57.836906,scene_13,Custom_Model,Gun,0.0029182240832597017,0.29%,NO,"[594, 223, 630, 283]"
2026-01-16T22:30:57.836909,scene_13,Custom_Model,Gun,0.0028634543996304274,0.29%,NO,"[1273, 305, 1341, 333]"
2026-01-16T22:30:57.836914,scene_13,Custom_Model,Gun,0.002841015113517642,0.28%,NO,"[408, 729, 449, 765]"
2026-01-16T22:30:57.836917,scene_13,Custom_Model,Gun,0.002818319946527481,0.28%,NO,"[183, 330, 286, 472]"
2026-01-16T22:30:57.836920,scene_13,Custom_Model,Gun,0.002814366715028882,0.28%,NO,"[1327, 514, 1536, 810]"
2026-01-16T22:30:57.836923,scene_13,Custom_Model,Gun,0.0028092311695218086,0.28%,NO,"[254, 740, 292, 766]"
2026-01-16T22:30:57.836927,scene_13,Custom_Model,Gun,0.0027864458970725536,0.28%,NO,"[44, 817, 80, 845]"
2026-01-16T22:30:57.836028,scene_13,Standard_Model,Cell Phone,0.002757858484983444,0.28%,NO,"[915, 382, 1003, 401]"
2026-01-16T22:30:57.836930,scene_13,Custom_Model,Gun,0.0027436711825430393,0.27%,NO,"[66, 742, 122, 778]"
2026-01-16T22:30:57.836933,scene_13,Custom_Model,Gun,0.002732092747464776,0.27%,NO,"[154, 769, 186, 806]"
2026-01-16T22:30:57.836936,scene_13,Custom_Model,Gun,0.002731439657509327,0.27%,NO,"[257, 681, 293, 710]"
2026-01-16T22:30:57.836939,scene_13,Custom_Model,Blood Stain,0.002688978798687458,0.27%,NO,"[1189, 442, 1222, 458]"
2026-01-16T22:30:57.836942,scene_13,Custom_Model,Gun,0.0026756732258945704,0.27%,NO,"[158, 769, 206, 809]"
2026-01-16T22:30:57.836945,scene_13,Custom_Model,Gun,0.0026711265090852976,0.27%,NO,"[774, 760, 929, 915]"
2026-01-16T22:30:57.836032,scene_13,Standard_Model,Bottle,0.002633020980283618,0.26%,NO,"[28, 274, 71, 368]"
2026-01-16T22:30:57.836948,scene_13,Custom_Model,Gun,0.0026046999264508486,0.26%,NO,"[343, 700, 366, 723]"
2026-01-16T22:30:57.836951,scene_13,Custom_Model,Gun,0.0025932255666702986,0.26%,NO,"[222, 211, 251, 244]"
2026-01-16T22:30:57.836035,scene_13,Standard_Model,Laptop,0.002589286770671606,0.26%,NO,"[203, 296, 312, 345]"
2026-01-16T22:30:57.836955,scene_13,Custom_Model,Gun,0.0025799639988690615,0.26%,NO,"[892, 816, 933, 858]"
2026-01-16T22:30:57.836962,scene_13,Custom_Model,Gun,0.0025685385335236788,0.26%,NO,"[855, 807, 924, 867]"
2026-01-16T22:30:57.836965,scene_13,Custom_Model,Gun,0.002568252617493272,0.26%,NO,"[1062, 81, 1099, 110]"
2026-01-16T22:30:57.836968,scene_13,Custom_Model,Gun,0.0025675895158201456,0.26%,NO,"[117, 750, 238, 850]"
2026-01-16T22:30:57.836972,scene_13,Custom_Model,Gun,0.0025061247870326042,0.25%,NO,"[394, 785, 555, 965]"
2026-01-16T22:30:57.836976,scene_13,Custom_Model,Gun,0.0024994381237775087,0.25%,NO,"[572, 88, 627, 130]"
2026-01-16T22:30:57.836980,scene_13,Custom_Model,Gun,0.0024804025888442993,0.25%,NO,"[149, 922, 167, 949]"
2026-01-16T22:30:57.836983,scene_13,Custom_Model,Gun,0.002461046678945422,0.25%,NO,"[902, 814, 972, 862]"
2026-01-16T22:30:57.836987,scene_13,Custom_Model,Gun,0.00245189992710948,0.25%,NO,"[319, 589, 471, 688]"
2026-01-16T22:30:57.836990,scene_13,Custom_Model,Gun,0.0024483418092131615,0.24%,NO,"[60, 509, 300, 679]"
2026-01-16T22:30:57.836993,scene_13,Custom_Model,Gun,0.0024086700286716223,0.24%,NO,"[254, 714, 308, 789]"
2026-01-16T22:30:57.836043,scene_13,Standard_Model,Cup,0.0024063142482191324,0.24%,NO,"[137, 642, 154, 668]"
2026-01-16T22:30:57.837001,scene_13,Custom_Model,Gun,0.002401890931650996,0.24%,NO,"[509, 242, 540, 294]"
2026-01-16T22:30:57.836047,scene_13,Standard_Model,Scissors,0.0023979146499186754,0.24%,NO,"[20, 762, 124, 792]"
2026-01-16T22:30:57.837005,scene_13,Custom_Model,Gun,0.002383462619036436,0.24%,NO,"[558, 45, 753, 189]"
2026-01-16T22:30:57.837008,scene_13,Custom_Model,Gun,0.0023823019582778215,0.24%,NO,"[783, 810, 896, 972]"
2026-01-16T22:30:57.837011,scene_13,Custom_Model,Gun,0.0023789633996784687,0.24%,NO,"[183, 792, 217, 817]"
2026-01-16T22:30:57.837014,scene_13,Custom_Model,Gun,0.002371774520725012,0.24%,NO,"[357, 700, 381, 720]"
2026-01-16T22:30:57.836052,scene_13,Standard_Model,Scissors,0.002367687877267599,0.24%,NO,"[48, 694, 226, 721]"
2026-01-16T22:30:57.836055,scene_13,Standard_Model,Person,0.0023291315883398056,0.23%,NO,"[0, 593, 28, 669]"
2026-01-16T22:30:57.837017,scene_13,Custom_Model,Gun,0.002325963694602251,0.23%,NO,"[173, 760, 206, 798]"
2026-01-16T22:30:57.837020,scene_13,Custom_Model,Gun,0.0022716226521879435,0.23%,NO,"[907, 810, 1038, 881]"
2026-01-16T22:30:57.837023,scene_13,Custom_Model,Gun,0.0022651785984635353,0.23%,NO,"[292, 982, 504, 1021]"
2026-01-16T22:30:57.837026,scene_13,Custom_Model,Gun,0.0022455693688243628,0.22%,NO,"[39, 788, 152, 849]"
2026-01-16T22:30:57.837030,scene_13,Custom_Model,Gun,0.002235549269244075,0.22%,NO,"[236, 799, 274, 825]"
2026-01-16T22:30:57.837033,scene_13,Custom_Model,Gun,0.0022215438075363636,0.22%,NO,"[453, 747, 484, 778]"
2026-01-16T22:30:57.836059,scene_13,Standard_Model,Knife,0.0022194362245500088,0.22%,NO,"[183, 711, 289, 762]"
2026-01-16T22:30:57.837037,scene_13,Custom_Model,Gun,0.0021979461889714003,0.22%,NO,"[385, 238, 533, 332]"
2026-01-16T22:30:57.837040,scene_13,Custom_Model,Gun,0.002195069333538413,0.22%,NO,"[361, 853, 383, 876]"
2026-01-16T22:30:57.837043,scene_13,Custom_Model,Gun,0.0021641335915774107,0.22%,NO,"[380, 314, 419, 341]"
2026-01-16T22:30:57.837046,scene_13,Custom_Model,Gun,0.0021639636252075434,0.22%,NO,"[6, 680, 49, 719]"
2026-01-16T22:30:57.837056,scene_13,Custom_Model,Gun,0.00215596379712224,0.22%,NO,"[218, 800, 251, 823]"
2026-01-16T22:30:57.837060,scene_13,Custom_Model,Gun,0.002151201944798231,0.22%,NO,"[155, 222, 237, 294]"
2026-01-16T22:30:57.837063,scene_13,Custom_Model,Gun,0.002126852748915553,0.21%,NO,"[300, 660, 320, 684]"
2026-01-16T22:30:57.837066,scene_13,Custom_Model,Gun,0.0021139797754585743,0.21%,NO,"[514, 215, 609, 373]"
2026-01-16T22:30:57.837069,scene_13,Custom_Model,Gun,0.0021130444947630167,0.21%,NO,"[320, 701, 351, 725]"
2026-01-16T22:30:57.837072,scene_13,Custom_Model,Gun,0.00211237370967865,0.21%,NO,"[1178, 289, 1219, 326]"
2026-01-16T22:30:57.836064,scene_13,Standard_Model,Handbag,0.0021028395276516676,0.21%,NO,"[0, 200, 50, 359]"
2026-01-16T22:30:57.837075,scene_13,Custom_Model,Gun,0.0020889313891530037,0.21%,NO,"[940, 642, 1037, 758]"
2026-01-16T22:30:57.837080,scene_13,Custom_Model,Gun,0.002075872151181102,0.21%,NO,"[361, 962, 605, 1021]"
2026-01-16T22:30:57.836067,scene_13,Standard_Model,Knife,0.0020571688655763865,0.21%,NO,"[367, 824, 472, 864]"
2026-01-16T22:30:57.837083,scene_13,Custom_Model,Gun,0.002049466595053673,0.20%,NO,"[1159, 260, 1284, 414]"
2026-01-16T22:30:57.837087,scene_13,Custom_Model,Gun,0.0020439783111214638,0.20%,NO,"[1051, 628, 1139, 769]"
2026-01-16T22:30:57.837090,scene_13,Custom_Model,Gun,0.002043969463557005,0.20%,NO,"[899, 814, 925, 846]"
2026-01-16T22:30:57.837093,scene_13,Custom_Model,Gun,0.0020435377955436707,0.20%,NO,"[1214, 60, 1458, 115]"
2026-01-16T22:30:57.837096,scene_13,Custom_Model,Gun,0.002026960952207446,0.20%,NO,"[788, 895, 817, 915]"
2026-01-16T22:30:57.837099,scene_13,Custom_Model,Gun,0.002022203290835023,0.20%,NO,"[318, 731, 366, 766]"
2026-01-16T22:30:57.837102,scene_13,Custom_Model,Gun,0.002020355546846986,0.20%,NO,"[427, 87, 717, 374]"
2026-01-16T22:30:57.837110,scene_13,Custom_Model,Gun,0.0020198519341647625,0.20%,NO,"[166, 324, 271, 408]"
2026-01-16T22:30:57.837114,scene_13,Custom_Model,Gun,0.002016570186242461,0.20%,NO,"[433, 858, 564, 966]"
2026-01-16T22:30:57.837117,scene_13,Custom_Model,Gun,0.0020141417626291513,0.20%,NO,"[107, 782, 141, 805]"
2026-01-16T22:30:57.837120,scene_13,Custom_Model,Gun,0.001995294587686658,0.20%,NO,"[486, 737, 521, 759]"
2026-01-16T22:30:57.837124,scene_13,Custom_Model,Gun,0.001989534357562661,0.20%,NO,"[965, 62, 1120, 232]"
2026-01-16T22:30:57.837128,scene_13,Custom_Model,Gun,0.0019868011586368084,0.20%,NO,"[18, 772, 86, 807]"
2026-01-16T22:30:57.837131,scene_13,Custom_Model,Gun,0.00198674900457263,0.20%,NO,"[308, 720, 360, 740]"
2026-01-16T22:30:57.837135,scene_13,Custom_Model,Gun,0.0019847815856337547,0.20%,NO,"[397, 733, 433, 768]"
2026-01-16T22:30:57.837138,scene_13,Custom_Model,Gun,0.001979270251467824,0.20%,NO,"[47, 766, 221, 896]"
2026-01-16T22:30:57.836071,scene_13,Standard_Model,Knife,0.001975789200514555,0.20%,NO,"[115, 380, 139, 402]"
2026-01-16T22:30:57.836075,scene_13,Standard_Model,Knife,0.001969214528799057,0.20%,NO,"[86, 683, 214, 708]"
2026-01-16T22:30:57.837142,scene_13,Custom_Model,Gun,0.001964557683095336,0.20%,NO,"[44, 838, 78, 858]"
2026-01-16T22:30:57.837145,scene_13,Custom_Model,Gun,0.0019600079394876957,0.20%,NO,"[285, 294, 346, 351]"
2026-01-16T22:30:57.837148,scene_13,Custom_Model,Gun,0.0019494476728141308,0.19%,NO,"[201, 800, 240, 821]"
2026-01-16T22:30:57.836078,scene_13,Standard_Model,Bottle,0.0019479397451505065,0.19%,NO,"[0, 608, 29, 672]"
2026-01-16T22:30:57.837151,scene_13,Custom_Model,Gun,0.0019476031884551048,0.19%,NO,"[373, 729, 415, 765]"
2026-01-16T22:30:57.837154,scene_13,Custom_Model,Gun,0.0019403129117563367,0.19%,NO,"[118, 710, 161, 739]"
2026-01-16T22:30:57.836082,scene_13,Standard_Model,Cell Phone,0.0019371630623936653,0.19%,NO,"[588, 327, 639, 369]"
2026-01-16T22:30:57.837157,scene_13,Custom_Model,Gun,0.00192554562818259,0.19%,NO,"[482, 752, 533, 777]"
2026-01-16T22:30:57.837160,scene_13,Custom_Model,Gun,0.0019235508516430855,0.19%,NO,"[990, 298, 1017, 324]"
2026-01-16T22:30:57.837163,scene_13,Custom_Model,Gun,0.001923288218677044,0.19%,NO,"[111, 696, 169, 739]"
2026-01-16T22:30:57.837167,scene_13,Custom_Model,Gun,0.0019210256868973374,0.19%,NO,"[605, 395, 630, 413]"
2026-01-16T22:30:57.837170,scene_13,Custom_Model,Gun,0.0019142812816426158,0.19%,NO,"[364, 825, 482, 957]"
2026-01-16T22:30:57.837173,scene_13,Custom_Model,Gun,0.0019029078539460897,0.19%,NO,"[129, 824, 270, 932]"
2026-01-16T22:30:57.837176,scene_13,Custom_Model,Gun,0.001891198568046093,0.19%,NO,"[298, 701, 335, 726]"
2026-01-16T22:30:57.837179,scene_13,Custom_Model,Gun,0.0018876537214964628,0.19%,NO,"[199, 261, 232, 290]"
2026-01-16T22:30:57.837182,scene_13,Custom_Model,Gun,0.0018862105207517743,0.19%,NO,"[255, 265, 340, 319]"
2026-01-16T22:30:57.836085,scene_13,Standard_Model,Cell Phone,0.0018829941982403398,0.19%,NO,"[1030, 285, 1062, 301]"
2026-01-16T22:30:57.837185,scene_13,Custom_Model,Gun,0.0018807030282914639,0.19%,NO,"[28, 267, 78, 372]"
2026-01-16T22:30:57.837194,scene_13,Custom_Model,Gun,0.0018722818931564689,0.19%,NO,"[134, 769, 163, 800]"
2026-01-16T22:30:57.837197,scene_13,Custom_Model,Gun,0.0018616749439388514,0.19%,NO,"[783, 939, 800, 954]"
2026-01-16T22:30:57.837200,scene_13,Custom_Model,Gun,0.001853473950177431,0.19%,NO,"[281, 861, 451, 1020]"
2026-01-16T22:30:57.837203,scene_13,Custom_Model,Gun,0.0018413354409858584,0.18%,NO,"[391, 255, 483, 317]"
2026-01-16T22:30:57.836089,scene_13,Standard_Model,Handbag,0.0018338897498324513,0.18%,NO,"[1514, 653, 1535, 753]"
2026-01-16T22:30:57.837207,scene_13,Custom_Model,Gun,0.00183338881470263,0.18%,NO,"[421, 852, 490, 965]"
2026-01-16T22:30:57.837210,scene_13,Custom_Model,Gun,0.0018326080171391368,0.18%,NO,"[238, 794, 327, 843]"
2026-01-16T22:30:57.836093,scene_13,Standard_Model,Wine Glass,0.0018202897626906633,0.18%,NO,"[597, 226, 638, 257]"
2026-01-16T22:30:57.837213,scene_13,Custom_Model,Gun,0.0018133852863684297,0.18%,NO,"[683, 181, 737, 224]"
2026-01-16T22:30:57.836096,scene_13,Standard_Model,Knife,0.0018031802028417587,0.18%,NO,"[291, 335, 482, 428]"
2026-01-16T22:30:57.837221,scene_13,Custom_Model,Gun,0.001802333164960146,0.18%,NO,"[990, 775, 1025, 798]"
2026-01-16T22:30:57.837230,scene_13,Custom_Model,Gun,0.0018015553941950202,0.18%,NO,"[674, 333, 690, 356]"
2026-01-16T22:30:57.837234,scene_13,Custom_Model,Gun,0.001801266334950924,0.18%,NO,"[245, 673, 320, 711]"
2026-01-16T22:30:57.837237,scene_13,Custom_Model,Gun,0.0017874380573630333,0.18%,NO,"[394, 861, 436, 903]"
2026-01-16T22:30:57.837240,scene_13,Custom_Model,Gun,0.0017845587572082877,0.18%,NO,"[32, 676, 57, 710]"
2026-01-16T22:30:57.837244,scene_13,Custom_Model,Gun,0.0017815347528085113,0.18%,NO,"[936, 380, 1006, 417]"
2026-01-16T22:30:57.837247,scene_13,Custom_Model,Gun,0.0017728470265865326,0.18%,NO,"[391, 964, 445, 1015]"
2026-01-16T22:30:57.837250,scene_13,Custom_Model,Gun,0.0017692804103717208,0.18%,NO,"[152, 807, 220, 855]"
2026-01-16T22:30:57.837253,scene_13,Custom_Model,Gun,0.001767907291650772,0.18%,NO,"[658, 144, 689, 167]"
2026-01-16T22:30:57.836099,scene_13,Standard_Model,Knife,0.001767246052622795,0.18%,NO,"[180, 713, 354, 834]"
2026-01-16T22:30:57.837256,scene_13,Custom_Model,Gun,0.0017573392251506448,0.18%,NO,"[980, 791, 1095, 845]"
2026-01-16T22:30:57.837259,scene_13,Custom_Model,Gun,0.0017569353803992271,0.18%,NO,"[644, 123, 724, 171]"
2026-01-16T22:30:57.837262,scene_13,Custom_Model,Gun,0.001752221491187811,0.18%,NO,"[115, 685, 159, 709]"
2026-01-16T22:30:57.837267,scene_13,Custom_Model,Gun,0.001740376348607242,0.17%,NO,"[426, 747, 474, 782]"
2026-01-16T22:30:57.837270,scene_13,Custom_Model,Gun,0.001739442814141512,0.17%,NO,"[929, 560, 1122, 777]"
2026-01-16T22:30:57.837273,scene_13,Custom_Model,Blood Stain,0.0017350692069157958,0.17%,NO,"[118, 103, 758, 456]"
2026-01-16T22:30:57.837276,scene_13,Custom_Model,Gun,0.001734405173920095,0.17%,NO,"[247, 699, 274, 717]"
2026-01-16T22:30:57.837280,scene_13,Custom_Model,Gun,0.0017316467128694057,0.17%,NO,"[158, 0, 473, 56]"
2026-01-16T22:30:57.837283,scene_13,Custom_Model,Gun,0.0017290422692894936,0.17%,NO,"[1068, 336, 1193, 415]"
2026-01-16T22:30:57.837286,scene_13,Custom_Model,Gun,0.001725314650684595,0.17%,NO,"[865, 916, 886, 945]"
2026-01-16T22:30:57.837289,scene_13,Custom_Model,Gun,0.001719912514090538,0.17%,NO,"[290, 272, 340, 302]"
2026-01-16T22:30:57.837292,scene_13,Custom_Model,Gun,0.001711487304419279,0.17%,NO,"[778, 0, 1533, 477]"
2026-01-16T22:30:57.837295,scene_13,Custom_Model,Gun,0.0017076421063393354,0.17%,NO,"[120, 739, 160, 769]"
2026-01-16T22:30:57.837299,scene_13,Custom_Model,Gun,0.001703414018265903,0.17%,NO,"[406, 873, 465, 905]"
2026-01-16T22:30:57.836103,scene_13,Standard_Model,Bottle,0.0016993037424981594,0.17%,NO,"[78, 572, 116, 655]"
2026-01-16T22:30:57.836106,scene_13,Standard_Model,Handbag,0.0016986074624583125,0.17%,NO,"[9, 169, 168, 242]"
2026-01-16T22:30:57.837302,scene_13,Custom_Model,Gun,0.0016978710191324353,0.17%,NO,"[0, 758, 22, 783]"
2026-01-16T22:30:57.837305,scene_13,Custom_Model,Gun,0.0016892649000510573,0.17%,NO,"[1408, 108, 1536, 296]"
2026-01-16T22:30:57.837313,scene_13,Custom_Model,Gun,0.001683286391198635,0.17%,NO,"[77, 710, 124, 745]"
2026-01-16T22:30:57.836111,scene_13,Standard_Model,Knife,0.0016820640303194523,0.17%,NO,"[880, 316, 979, 355]"
2026-01-16T22:30:57.837317,scene_13,Custom_Model,Gun,0.001676345244050026,0.17%,NO,"[263, 147, 397, 250]"
2026-01-16T22:30:57.837320,scene_13,Custom_Model,Gun,0.0016756209079176188,0.17%,NO,"[233, 190, 271, 232]"
2026-01-16T22:30:57.837323,scene_13,Custom_Model,Gun,0.0016655584331601858,0.17%,NO,"[1198, 294, 1243, 325]"
2026-01-16T22:30:57.837326,scene_13,Custom_Model,Gun,0.001664882991462946,0.17%,NO,"[1168, 859, 1187, 883]"
2026-01-16T22:30:57.837330,scene_13,Custom_Model,Gun,0.0016485214000567794,0.16%,NO,"[515, 754, 556, 779]"
2026-01-16T22:30:57.836114,scene_13,Standard_Model,Knife,0.0016311636427417397,0.16%,NO,"[358, 822, 513, 893]"
2026-01-16T22:30:57.837333,scene_13,Custom_Model,Gun,0.0016305705066770315,0.16%,NO,"[432, 926, 495, 972]"
2026-01-16T22:30:57.837342,scene_13,Custom_Model,Gun,0.0016136181075125933,0.16%,NO,"[302, 646, 331, 668]"
2026-01-16T22:30:57.837346,scene_13,Custom_Model,Gun,0.0016132885357365012,0.16%,NO,"[427, 875, 633, 1022]"
2026-01-16T22:30:57.837349,scene_13,Custom_Model,Gun,0.0015948237851262093,0.16%,NO,"[218, 666, 257, 697]"
2026-01-16T22:30:57.837352,scene_13,Custom_Model,Gun,0.0015868140617385507,0.16%,NO,"[162, 274, 213, 396]"
2026-01-16T22:30:57.837356,scene_13,Custom_Model,Gun,0.001577872782945633,0.16%,NO,"[338, 55, 456, 161]"
2026-01-16T22:30:57.837359,scene_13,Custom_Model,Gun,0.0015767517033964396,0.16%,NO,"[199, 324, 309, 425]"
2026-01-16T22:30:57.837362,scene_13,Custom_Model,Blood Stain,0.0015740133821964264,0.16%,NO,"[798, 525, 1510, 988]"
2026-01-16T22:30:57.837365,scene_13,Custom_Model,Gun,0.0015709873987361789,0.16%,NO,"[190, 824, 253, 865]"
2026-01-16T22:30:57.837369,scene_13,Custom_Model,Gun,0.001569097046740353,0.16%,NO,"[1059, 348, 1133, 454]"
2026-01-16T22:30:57.837372,scene_13,Custom_Model,Gun,0.0015672760782763362,0.16%,NO,"[193, 182, 270, 219]"
2026-01-16T22:30:57.837375,scene_13,Custom_Model,Gun,0.0015663293888792396,0.16%,NO,"[780, 878, 842, 955]"
2026-01-16T22:30:57.837378,scene_13,Custom_Model,Gun,0.001560212462209165,0.16%,NO,"[106, 686, 145, 706]"
2026-01-16T22:30:57.837381,scene_13,Custom_Model,Gun,0.001544632134027779,0.15%,NO,"[1010, 113, 1041, 159]"
2026-01-16T22:30:57.837384,scene_13,Custom_Model,Gun,0.0015439625130966306,0.15%,NO,"[393, 1009, 622, 1022]"
2026-01-16T22:30:57.837387,scene_13,Custom_Model,Gun,0.0015415032394230366,0.15%,NO,"[395, 938, 517, 1017]"
2026-01-16T22:30:57.837390,scene_13,Custom_Model,Gun,0.0015336564974859357,0.15%,NO,"[283, 701, 308, 721]"
2026-01-16T22:30:57.837393,scene_13,Custom_Model,Gun,0.0015317643992602825,0.15%,NO,"[61, 686, 98, 711]"
2026-01-16T22:30:57.837396,scene_13,Custom_Model,Gun,0.0015279148938134313,0.15%,NO,"[189, 632, 346, 718]"
2026-01-16T22:30:57.837400,scene_13,Custom_Model,Gun,0.0015273483004420996,0.15%,NO,"[488, 220, 545, 307]"
2026-01-16T22:30:57.837404,scene_13,Custom_Model,Gun,0.0015271911397576332,0.15%,NO,"[216, 686, 266, 717]"
2026-01-16T22:30:57.836117,scene_13,Standard_Model,Knife,0.0015075620030984282,0.15%,NO,"[0, 719, 58, 741]"
2026-01-16T22:30:57.836121,scene_13,Standard_Model,Cell Phone,0.0014420156367123127,0.14%,NO,"[1514, 667, 1535, 756]"
2026-01-16T22:30:57.836129,scene_13,Standard_Model,Cup,0.0014195827534422278,0.14%,NO,"[709, 198, 760, 237]"
2026-01-16T22:30:57.836133,scene_13,Standard_Model,Cell Phone,0.0013930995482951403,0.14%,NO,"[1070, 397, 1104, 413]"
2026-01-16T22:30:57.836138,scene_13,Standard_Model,Knife,0.0013269293121993542,0.13%,NO,"[89, 654, 187, 691]"
2026-01-16T22:30:57.836141,scene_13,Standard_Model,Knife,0.0012870021164417267,0.13%,NO,"[316, 810, 467, 864]"
2026-01-16T22:30:57.836145,scene_13,Standard_Model,Scissors,0.0012836892856284976,0.13%,NO,"[635, 435, 694, 464]"
2026-01-16T22:30:57.836149,scene_13,Standard_Model,Bottle,0.0012289328733459115,0.12%,NO,"[209, 518, 242, 601]"
2026-01-16T22:30:57.836152,scene_13,Standard_Model,Backpack,0.0011842241510748863,0.12%,NO,"[1481, 123, 1534, 184]"
2026-01-16T22:30:57.836156,scene_13,Standard_Model,Knife,0.0011802359949797392,0.12%,NO,"[343, 619, 435, 650]"
2026-01-16T22:30:57.836159,scene_13,Standard_Model,Bottle,0.0011591855436563492,0.12%,NO,"[385, 516, 446, 590]"
2026-01-16T22:30:57.836162,scene_13,Standard_Model,Knife,0.0011433031177148223,0.11%,NO,"[181, 232, 243, 257]"
2026-01-16T22:30:57.836166,scene_13,Standard_Model,Bottle,0.0011272093979641795,0.11%,NO,"[230, 515, 311, 633]"
2026-01-16T22:30:57.836174,scene_13,Standard_Model,Cell Phone,0.0011076302034780383,0.11%,NO,"[587, 407, 622, 424]"
2026-01-16T22:30:57.836177,scene_13,Standard_Model,Handbag,0.0010945460526272655,0.11%,NO,"[47, 170, 129, 227]"
2026-01-16T22:30:57.836181,scene_13,Standard_Model,Cell Phone,0.001062560360878706,0.11%,NO,"[1465, 458, 1514, 485]"
